,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1,9,5.0,0.0,0.0,6.0,10.0,0.0,6.0,2.0,0.0,4.0,7.0,1.0,0.0,6.0
2,14,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0
3,15,14.0,2.0,0.0,17.0,18.0,9.0,16.0,12.0,0.0,10.0,14.0,13.0,17.0,19.0
4,24,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
5,26,3.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,27,3.0,0.0,0.0,13.0,10.0,11.0,1.0,0.0,0.0,6.0,9.0,0.0,2.0,5.0
7,29,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8,34,36.0,1.0,0.0,120.0,82.0,61.0,96.0,49.0,0.0,90.0,54.0,81.0,61.0,101.0
9,37,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
10,38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,50,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0
12,53,6.0,0.0,0.0,4.0,7.0,5.0,11.0,0.0,0.0,15.0,5.0,18.0,5.0,15.0
13,54,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0
14,57,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
15,66,1.0,0.0,0.0,7.0,0.0,1.0,7.0,3.0,0.0,2.0,3.0,3.0,4.0,6.0
16,67,16.0,4.0,0.0,22.0,53.0,45.0,38.0,20.0,0.0,88.0,22.0,29.0,23.0,31.0
17,71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18,72,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,9.0,1.0,2.0
19,75,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
20,76,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
21,82,1.0,1.0,3.0,5.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,3.0,7.0,4.0
22,86,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0
23,87,19.0,0.0,0.0,4.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,6.0,3.0
24,119,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
25,122,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
26,123,2.0,0.0,0.0,8.0,7.0,1.0,6.0,3.0,0.0,5.0,1.0,4.0,9.0,9.0
27,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
28,158,4.0,3.0,0.0,13.0,12.0,4.0,16.0,5.0,1.0,24.0,10.0,7.0,3.0,13.0
29,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
31,184,5.0,0.0,0.0,10.0,3.0,3.0,4.0,6.0,0.0,5.0,3.0,4.0,6.0,5.0
32,210,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
33,212,107.0,3.0,0.0,110.0,120.0,71.0,233.0,67.0,0.0,155.0,63.0,105.0,77.0,150.0
34,355,19.0,5.0,0.0,16.0,16.0,12.0,35.0,15.0,6.0,24.0,21.0,19.0,27.0,33.0
35,368,2.0,0.0,1.0,3.0,8.0,3.0,10.0,1.0,0.0,7.0,6.0,0.0,1.0,0.0
36,414,4.0,0.0,0.0,1.0,4.0,1.0,8.0,4.0,0.0,10.0,5.0,2.0,1.0,7.0
37,417,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,459,0.0,0.0,0.0,31.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,2.0,0.0,2.0
39,465,9.0,0.0,0.0,7.0,11.0,14.0,14.0,12.0,0.0,25.0,0.0,14.0,24.0,6.0
40,468,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
41,485,32.0,0.0,0.0,65.0,69.0,31.0,96.0,23.0,0.0,90.0,38.0,108.0,40.0,111.0
42,488,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,489,1.0,0.0,0.0,6.0,7.0,1.0,5.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0
44,494,5.0,0.0,0.0,5.0,5.0,1.0,5.0,10.0,0.0,11.0,1.0,1.0,3.0,6.0
45,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
46,501,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
47,502,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
48,503,0.0,0.0,0.0,263.0,42.0,16.0,9.0,0.0,0.0,46.0,293.0,59.0,36.0,16.0
49,515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
50,530,16.0,0.0,0.0,25.0,29.0,4.0,23.0,9.0,0.0,18.0,18.0,23.0,10.0,31.0
51,554,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0
52,618,27.0,7.0,0.0,34.0,24.0,24.0,35.0,32.0,0.0,32.0,17.0,25.0,14.0,47.0
53,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,645,2.0,0.0,0.0,12.0,15.0,7.0,12.0,1.0,0.0,5.0,31.0,4.0,13.0,2.0
55,647,3.0,0.0,0.0,10.0,13.0,13.0,7.0,7.0,0.0,11.0,11.0,16.0,7.0,15.0
56,649,9.0,1.0,0.0,10.0,7.0,5.0,15.0,6.0,0.0,7.0,3.0,4.0,6.0,12.0
57,668,20.0,40.0,0.0,0.0,225.0,291.0,18.0,6.0,160.0,0.0,155.0,210.0,0.0,0.0
58,699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,700,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60,702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
61,703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,709,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
65,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,722,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
69,729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,730,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,746,0.0,0.0,1.0,11.0,11.0,1.0,3.0,7.0,0.0,10.0,3.0,6.0,4.0,4.0
72,844,19.0,8.0,0.0,67.0,39.0,23.0,96.0,25.0,3.0,67.0,13.0,66.0,26.0,45.0
73,851,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
74,853,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0
75,854,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,856,13.0,0.0,0.0,11.0,4.0,2.0,6.0,5.0,0.0,2.0,14.0,6.0,2.0,23.0
77,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
78,877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0
79,880,0.0,0.0,0.0,8.0,0.0,8.0,5.0,4.0,0.0,5.0,2.0,8.0,0.0,5.0
80,881,2.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,1.0,2.0
81,887,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,16.0,26.0,25.0
82,891,2.0,0.0,0.0,5.0,23.0,1.0,11.0,5.0,0.0,13.0,0.0,60.0,5.0,20.0
83,892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0
84,894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
85,895,1.0,0.0,0.0,26.0,22.0,5.0,29.0,18.0,0.0,17.0,5.0,11.0,14.0,9.0
86,925,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,3.0
87,929,4.0,0.0,0.0,4.0,2.0,3.0,5.0,5.0,0.0,3.0,2.0,3.0,6.0,3.0
88,936,5.0,2.0,0.0,12.0,4.0,6.0,5.0,6.0,1.0,3.0,6.0,8.0,4.0,8.0
89,970,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
90,976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
92,1000,4.0,0.0,48.0,9.0,25.0,6.0,3.0,2.0,99.0,8.0,5.0,7.0,4.0,8.0
93,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
94,1005,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1006,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
96,1007,2.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0
97,1008,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98,1010,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
99,1016,1.0,0.0,0.0,17.0,7.0,16.0,28.0,21.0,3.0,27.0,13.0,17.0,25.0,34.0
100,1019,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,9.0,2.0,2.0
101,1025,97.0,4.0,0.0,89.0,101.0,68.0,117.0,88.0,0.0,78.0,65.0,67.0,98.0,115.0
102,1027,87.0,13.0,0.0,99.0,99.0,73.0,191.0,52.0,22.0,85.0,67.0,67.0,83.0,142.0
103,1030,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0
104,1034,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,7.0,5.0,6.0,1.0,6.0
105,1035,29.0,12.0,0.0,40.0,57.0,45.0,79.0,49.0,6.0,53.0,31.0,52.0,78.0,53.0
106,1040,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
107,1041,17.0,12.0,0.0,27.0,16.0,33.0,62.0,20.0,0.0,5.0,51.0,33.0,38.0,43.0
108,1042,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
109,1043,24.0,2.0,0.0,36.0,18.0,42.0,30.0,0.0,0.0,56.0,17.0,51.0,40.0,23.0
110,1044,4.0,0.0,0.0,4.0,1.0,4.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,4.0
111,1045,10.0,2.0,20.0,13.0,13.0,11.0,24.0,11.0,11.0,27.0,6.0,27.0,9.0,20.0
112,1046,99.0,1.0,0.0,223.0,328.0,149.0,249.0,98.0,2.0,258.0,118.0,243.0,118.0,276.0
113,1048,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1050,2.0,10.0,0.0,2.0,5.0,1.0,7.0,11.0,4.0,5.0,0.0,5.0,2.0,3.0
115,1051,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0
116,1055,3.0,0.0,0.0,6.0,8.0,5.0,14.0,1.0,0.0,9.0,5.0,4.0,6.0,11.0
117,1056,46.0,2.0,0.0,117.0,146.0,96.0,151.0,53.0,5.0,116.0,90.0,112.0,91.0,133.0
118,1057,9.0,1.0,0.0,13.0,18.0,8.0,19.0,8.0,0.0,19.0,9.0,16.0,1.0,19.0
119,1061,25.0,1.0,0.0,57.0,40.0,29.0,49.0,17.0,59.0,61.0,13.0,255.0,33.0,48.0
120,1065,4.0,0.0,0.0,2.0,23.0,2.0,8.0,0.0,0.0,3.0,4.0,10.0,6.0,13.0
121,1068,9.0,2.0,0.0,4.0,11.0,5.0,6.0,15.0,0.0,9.0,4.0,10.0,7.0,15.0
122,1069,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
123,1070,11.0,1.0,0.0,15.0,10.0,11.0,11.0,13.0,6.0,11.0,14.0,8.0,7.0,10.0
124,1071,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0
125,1072,7.0,3.0,1.0,6.0,13.0,14.0,8.0,12.0,1.0,7.0,7.0,10.0,7.0,11.0
126,1073,1.0,0.0,1.0,4.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0
127,1078,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
128,1080,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
129,1081,29.0,5.0,6.0,82.0,35.0,73.0,33.0,23.0,1.0,36.0,20.0,39.0,73.0,39.0
130,1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
131,1083,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
132,1084,2.0,1.0,0.0,5.0,10.0,3.0,10.0,1.0,0.0,5.0,9.0,2.0,6.0,5.0
133,1085,59.0,0.0,7.0,75.0,93.0,48.0,95.0,56.0,0.0,92.0,70.0,80.0,66.0,87.0
134,1086,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
135,1087,29.0,8.0,0.0,76.0,74.0,28.0,73.0,64.0,0.0,92.0,63.0,41.0,55.0,112.0
136,1092,2.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,8.0,5.0,5.0,0.0,0.0
137,1094,21.0,2.0,0.0,26.0,64.0,12.0,72.0,15.0,1.0,59.0,9.0,52.0,23.0,57.0
138,1095,21.0,1.0,0.0,68.0,51.0,36.0,64.0,18.0,1.0,79.0,35.0,46.0,24.0,65.0
139,1096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,1098,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,7.0
141,1101,0.0,0.0,0.0,5.0,1.0,1.0,2.0,10.0,0.0,12.0,2.0,4.0,2.0,1.0
142,1125,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0
143,1130,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
144,1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,1140,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
146,1147,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0
147,1156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,1157,2.0,2.0,0.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0
149,1168,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1194,12.0,3.0,0.0,13.0,11.0,10.0,12.0,13.0,1.0,9.0,7.0,7.0,12.0,14.0
151,1196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
152,1204,7.0,4.0,0.0,2.0,3.0,1.0,7.0,3.0,0.0,3.0,4.0,5.0,1.0,4.0
153,1205,33.0,5.0,21.0,30.0,20.0,19.0,25.0,13.0,0.0,28.0,27.0,12.0,19.0,23.0
154,1206,26.0,2.0,0.0,19.0,18.0,19.0,20.0,19.0,0.0,23.0,7.0,16.0,16.0,23.0
155,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,1214,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0
157,1216,20.0,2.0,10.0,55.0,38.0,54.0,64.0,14.0,0.0,60.0,46.0,38.0,34.0,65.0
158,1218,0.0,0.0,0.0,5.0,1.0,3.0,4.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0
159,1219,131.0,44.0,36.0,209.0,233.0,190.0,225.0,129.0,33.0,305.0,146.0,213.0,198.0,221.0
160,1221,10.0,2.0,0.0,8.0,1.0,6.0,0.0,7.0,1.0,0.0,8.0,7.0,6.0,2.0
161,1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162,1229,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0
163,1230,29.0,0.0,0.0,33.0,36.0,21.0,34.0,24.0,0.0,27.0,40.0,31.0,36.0,37.0
164,1231,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
165,1234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1235,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
167,1236,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,1237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
169,1240,1.0,0.0,0.0,4.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,3.0,2.0
170,1260,13.0,0.0,0.0,19.0,12.0,13.0,27.0,17.0,0.0,20.0,2.0,23.0,13.0,21.0
171,1268,9.0,1.0,0.0,5.0,5.0,3.0,10.0,4.0,1.0,6.0,2.0,4.0,5.0,5.0
172,1269,13.0,11.0,0.0,35.0,12.0,15.0,24.0,8.0,7.0,21.0,9.0,17.0,12.0,22.0
173,1270,35.0,3.0,0.0,34.0,27.0,19.0,49.0,19.0,2.0,38.0,18.0,15.0,20.0,41.0
174,1271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
175,1275,44.0,5.0,0.0,51.0,46.0,42.0,75.0,30.0,0.0,45.0,41.0,42.0,52.0,86.0
176,1280,2.0,0.0,0.0,13.0,23.0,5.0,21.0,1.0,0.0,18.0,5.0,13.0,6.0,15.0
177,1284,18.0,0.0,0.0,24.0,27.0,13.0,26.0,7.0,0.0,30.0,11.0,24.0,9.0,35.0
178,1285,9.0,3.0,0.0,23.0,34.0,20.0,31.0,10.0,2.0,22.0,12.0,27.0,15.0,31.0
179,1287,4.0,0.0,0.0,4.0,6.0,0.0,7.0,2.0,0.0,2.0,2.0,4.0,0.0,5.0
180,1288,10.0,0.0,0.0,13.0,8.0,4.0,6.0,8.0,0.0,3.0,9.0,9.0,10.0,17.0
181,1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
182,1290,60.0,2.0,1.0,95.0,107.0,46.0,114.0,40.0,0.0,114.0,47.0,102.0,53.0,136.0
183,1292,187.0,16.0,0.0,203.0,206.0,188.0,312.0,155.0,4.0,214.0,292.0,160.0,196.0,279.0
184,1293,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
185,1294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
186,1296,278.0,125.0,14.0,369.0,428.0,330.0,481.0,260.0,73.0,469.0,310.0,363.0,346.0,508.0
187,1297,7.0,3.0,0.0,6.0,5.0,5.0,8.0,6.0,1.0,12.0,5.0,4.0,3.0,15.0
188,1300,6.0,0.0,0.0,8.0,4.0,3.0,11.0,9.0,4.0,8.0,8.0,7.0,7.0,8.0
189,1306,11.0,0.0,0.0,25.0,15.0,2.0,9.0,3.0,0.0,4.0,8.0,12.0,8.0,7.0
190,1307,1.0,0.0,0.0,18.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,3.0
191,1310,11.0,0.0,0.0,20.0,7.0,11.0,18.0,10.0,0.0,18.0,10.0,10.0,9.0,14.0
192,1312,28.0,3.0,0.0,45.0,59.0,52.0,108.0,17.0,2.0,75.0,32.0,46.0,45.0,120.0
193,1313,24.0,1.0,0.0,55.0,67.0,45.0,81.0,17.0,0.0,65.0,15.0,55.0,25.0,78.0
194,1314,84.0,2.0,0.0,191.0,152.0,86.0,217.0,58.0,1.0,186.0,102.0,169.0,95.0,231.0
195,1316,1.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,3.0
196,1317,11.0,0.0,0.0,13.0,8.0,18.0,18.0,11.0,2.0,16.0,6.0,14.0,11.0,22.0
197,1320,6.0,0.0,1.0,2.0,5.0,2.0,8.0,4.0,0.0,2.0,3.0,6.0,6.0,2.0
198,1321,3.0,0.0,0.0,10.0,12.0,2.0,8.0,0.0,0.0,11.0,4.0,5.0,1.0,6.0
199,1323,35.0,2.0,0.0,39.0,74.0,21.0,34.0,49.0,0.0,38.0,32.0,66.0,11.0,51.0
200,1326,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0
201,1328,9.0,0.0,0.0,24.0,18.0,6.0,28.0,2.0,0.0,29.0,4.0,17.0,12.0,24.0
202,1329,19.0,1.0,0.0,17.0,15.0,9.0,19.0,8.0,0.0,11.0,7.0,23.0,11.0,13.0
203,1330,84.0,5.0,1.0,127.0,119.0,109.0,169.0,69.0,3.0,113.0,113.0,114.0,107.0,181.0
204,1331,9.0,0.0,0.0,4.0,4.0,4.0,6.0,3.0,0.0,4.0,8.0,3.0,0.0,3.0
205,1332,3.0,0.0,0.0,3.0,4.0,10.0,7.0,3.0,0.0,7.0,2.0,2.0,1.0,0.0
206,1335,91.0,13.0,100.0,131.0,225.0,176.0,184.0,85.0,1.0,177.0,84.0,113.0,145.0,163.0
207,1336,6.0,0.0,0.0,2.0,4.0,8.0,11.0,7.0,0.0,2.0,1.0,9.0,3.0,7.0
208,1337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
209,1340,66.0,4.0,0.0,78.0,46.0,37.0,64.0,41.0,0.0,57.0,40.0,51.0,42.0,68.0
210,1341,3.0,0.0,0.0,7.0,9.0,2.0,5.0,4.0,16.0,0.0,10.0,32.0,22.0,1.0
211,1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1343,8.0,0.0,0.0,13.0,7.0,3.0,16.0,8.0,1.0,11.0,8.0,13.0,7.0,14.0
213,1350,5.0,0.0,0.0,7.0,1.0,4.0,4.0,5.0,0.0,8.0,1.0,2.0,8.0,7.0
214,1352,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,1354,5.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0
217,1355,14.0,0.0,0.0,18.0,26.0,12.0,17.0,7.0,0.0,17.0,16.0,14.0,14.0,28.0
218,1357,34.0,6.0,51.0,85.0,77.0,153.0,128.0,47.0,65.0,95.0,58.0,127.0,154.0,114.0
219,1358,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220,1359,35.0,4.0,0.0,88.0,82.0,36.0,78.0,18.0,2.0,63.0,40.0,67.0,38.0,78.0
221,1360,16.0,0.0,0.0,38.0,40.0,81.0,32.0,19.0,0.0,44.0,9.0,42.0,17.0,35.0
222,1361,35.0,3.0,124.0,82.0,66.0,151.0,95.0,22.0,65.0,60.0,97.0,39.0,158.0,71.0
223,1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,1364,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225,1368,31.0,16.0,15.0,66.0,54.0,37.0,46.0,29.0,19.0,65.0,56.0,47.0,55.0,72.0
226,1369,14.0,1.0,0.0,10.0,14.0,13.0,3.0,16.0,0.0,7.0,10.0,13.0,13.0,5.0
227,1370,31.0,0.0,0.0,11.0,30.0,28.0,39.0,12.0,0.0,24.0,5.0,20.0,22.0,38.0
228,1371,20.0,0.0,0.0,23.0,16.0,2.0,11.0,9.0,0.0,16.0,2.0,19.0,4.0,31.0
